session_id,graph_id,time_stamp,src,dst,src_feat,dst_feat,edge_attr,label
43,2,2,1,0,cup,person,in_front_of,20
43,2,2,0,1,person,cup,touching,20
43,3,3,0,1,person,cup,looking_at,20
43,3,3,1,0,cup,person,in_front_of,20
43,3,3,0,1,person,cup,holding,20
44,0,0,0,1,person,blanket,looking_at,17
44,0,0,1,0,blanket,person,in_front_of,17
44,0,0,0,1,person,blanket,touching,17
44,0,0,0,2,person,shelf,looking_at,17
44,0,0,2,0,shelf,person,in_front_of,17
44,0,0,0,2,person,shelf,not_contacting,17
44,1,1,0,1,person,blanket,not_looking_at,18
44,1,1,1,0,blanket,person,on_the_side_of,18
44,1,1,0,1,person,blanket,not_contacting,18
44,1,1,0,2,person,shelf,looking_at,18
44,1,1,2,0,shelf,person,in_front_of,18
44,1,1,0,2,person,shelf,not_contacting,18
44,1,1,0,3,person,broom,looking_at,18
44,1,1,3,0,broom,person,in_front_of,18
44,1,1,0,3,person,broom,not_contacting,18
44,2,2,0,1,person,blanket,not_looking_at,18
44,2,2,1,0,blanket,person,on_the_side_of,18
44,2,2,0,1,person,blanket,not_contacting,18
44,2,2,0,2,person,shelf,looking_at,18
44,2,2,2,0,shelf,person,in_front_of,18
44,2,2,0,2,person,shelf,not_contacting,18
44,2,2,0,3,person,broom,looking_at,18
44,2,2,3,0,broom,person,on_the_side_of,18
44,2,2,0,3,person,broom,not_contacting,18
44,3,3,0,1,person,blanket,not_looking_at,18
44,3,3,1,0,blanket,person,on_the_side_of,18
44,3,3,0,1,person,blanket,not_contacting,18
44,3,3,0,2,person,shelf,not_looking_at,18
44,3,3,2,0,shelf,person,in_front_of,18
44,3,3,0,2,person,shelf,not_contacting,18
44,3,3,0,3,person,broom,looking_at,18
44,3,3,3,0,broom,person,in_front_of,18
44,3,3,0,3,person,broom,touching,18
44,4,4,0,1,person,shelf,not_looking_at,18
44,4,4,1,0,shelf,person,in_front_of,18
44,4,4,0,1,person,shelf,not_contacting,18
44,4,4,0,2,person,broom,looking_at,18
44,4,4,2,0,broom,person,in_front_of,18
44,4,4,0,2,person,broom,holding,18
45,0,0,0,1,person,shoe,not_looking_at,18
45,0,0,1,0,shoe,person,on_the_side_of,18
45,0,0,0,1,person,shoe,holding,18
45,0,0,0,2,person,broom,not_looking_at,18
45,0,0,2,0,broom,person,on_the_side_of,18
45,0,0,0,2,person,broom,holding,18
45,1,1,0,1,person,shoe,not_looking_at,18
45,1,1,1,0,shoe,person,on_the_side_of,18
45,1,1,0,1,person,shoe,holding,18
45,1,1,0,2,person,broom,not_looking_at,18
45,1,1,2,0,broom,person,on_the_side_of,18
45,1,1,0,2,person,broom,holding,18
45,2,2,0,1,person,shoe,not_looking_at,18
45,2,2,1,0,shoe,person,on_the_side_of,18
45,2,2,0,1,person,shoe,holding,18
45,2,2,0,2,person,broom,looking_at,18
45,2,2,2,0,broom,person,on_the_side_of,18
45,2,2,0,2,person,broom,holding,18
45,2,2,0,3,person,floor,not_looking_at,18
45,2,2,3,0,floor,person,beneath,18
45,2,2,0,3,person,floor,standing_on,18
45,3,3,0,1,person,shoe,not_looking_at,18
45,3,3,1,0,shoe,person,on_the_side_of,18
45,3,3,0,1,person,shoe,holding,18
45,3,3,0,2,person,broom,looking_at,18
45,3,3,2,0,broom,person,on_the_side_of,18
45,3,3,0,2,person,broom,holding,18
45,3,3,0,3,person,floor,looking_at,18
45,3,3,3,0,floor,person,beneath,18
45,3,3,0,3,person,floor,standing_on,18
46,0,0,0,1,person,closet,not_looking_at,17
46,0,0,1,0,closet,person,in_front_of,17
46,0,0,0,1,person,closet,not_contacting,17
46,0,0,0,2,person,door,looking_at,17
46,0,0,2,0,door,person,in_front_of,17
46,0,0,0,2,person,door,not_contacting,17
46,0,0,0,3,person,bag,not_looking_at,17
46,0,0,3,0,bag,person,behind,17
46,0,0,0,3,person,bag,not_contacting,17
46,1,1,0,1,person,closet,looking_at,15
46,1,1,1,0,closet,person,in_front_of,15
46,1,1,0,1,person,closet,not_contacting,15
46,1,1,0,2,person,door,looking_at,15
46,1,1,2,0,door,person,in_front_of,15
46,1,1,0,2,person,door,touching,15
46,1,1,0,3,person,bag,not_looking_at,15
46,1,1,3,0,bag,person,behind,15
46,1,1,0,3,person,bag,not_contacting,15
46,2,2,0,1,person,closet,looking_at,15
46,2,2,1,0,closet,person,in_front_of,15
46,2,2,0,1,person,closet,touching,15
46,2,2,0,2,person,door,not_looking_at,15
46,2,2,2,0,door,person,in_front_of,15
46,2,2,0,2,person,door,not_contacting,15
46,2,2,0,3,person,bag,not_looking_at,15
46,2,2,3,0,bag,person,behind,15
46,2,2,0,3,person,bag,not_contacting,15
46,3,3,0,1,person,closet,looking_at,15
46,3,3,1,0,closet,person,in_front_of,15
46,3,3,0,1,person,closet,touching,15
46,3,3,0,2,person,door,not_looking_at,15
46,3,3,2,0,door,person,in_front_of,15
46,3,3,0,2,person,door,not_contacting,15
46,3,3,0,3,person,bag,looking_at,15
46,3,3,3,0,bag,person,behind,15
46,3,3,0,3,person,bag,not_contacting,15
46,4,4,0,1,person,closet,looking_at,15
46,4,4,1,0,closet,person,in_front_of,15
46,4,4,0,1,person,closet,not_contacting,15
46,4,4,0,2,person,door,not_looking_at,15
46,4,4,2,0,door,person,in_front_of,15
46,4,4,0,2,person,door,not_contacting,15
46,4,4,0,3,person,bag,looking_at,15
46,4,4,3,0,bag,person,behind,15
46,4,4,0,3,person,bag,touching,15
47,0,0,0,1,person,towel,looking_at,4
47,0,0,1,0,towel,person,beneath,4
47,0,0,0,1,person,towel,not_contacting,4
47,0,0,0,2,person,broom,looking_at,4
47,0,0,2,0,broom,person,on_the_side_of,4
47,0,0,0,2,person,broom,not_contacting,4
47,1,1,0,1,person,towel,looking_at,4
47,1,1,1,0,towel,person,beneath,4
47,1,1,0,1,person,towel,holding,4
47,1,1,0,2,person,broom,not_looking_at,4
47,1,1,2,0,broom,person,on_the_side_of,4
47,1,1,0,2,person,broom,not_contacting,4
47,2,2,0,1,person,towel,not_looking_at,4
47,2,2,1,0,towel,person,beneath,4
47,2,2,0,1,person,towel,holding,4
47,2,2,0,2,person,broom,looking_at,4
47,2,2,2,0,broom,person,on_the_side_of,4
47,2,2,0,2,person,broom,not_contacting,4
47,3,3,0,1,person,towel,not_looking_at,4
47,3,3,1,0,towel,person,beneath,4
47,3,3,0,1,person,towel,holding,4
47,3,3,0,2,person,broom,looking_at,4
47,3,3,2,0,broom,person,on_the_side_of,4
47,3,3,0,2,person,broom,holding,4
48,0,0,0,1,person,bed,not_looking_at,5
48,0,0,1,0,bed,person,on_the_side_of,5
48,0,0,0,1,person,bed,not_contacting,5
48,0,0,0,2,person,blanket,not_looking_at,5
48,0,0,2,0,blanket,person,in_front_of,5
48,0,0,0,2,person,blanket,not_contacting,5
48,1,1,0,1,person,bed,looking_at,5
48,1,1,1,0,bed,person,on_the_side_of,5
48,1,1,0,1,person,bed,not_contacting,5
48,1,1,0,2,person,blanket,not_looking_at,5
48,1,1,2,0,blanket,person,in_front_of,5
48,1,1,0,2,person,blanket,not_contacting,5
48,2,2,0,1,person,bed,looking_at,5
48,2,2,1,0,bed,person,on_the_side_of,5
48,2,2,0,1,person,bed,touching,5
48,2,2,0,2,person,blanket,not_looking_at,5
48,2,2,2,0,blanket,person,in_front_of,5
48,2,2,0,2,person,blanket,not_contacting,5
48,3,3,0,1,person,bed,looking_at,5
48,3,3,1,0,bed,person,on_the_side_of,5
48,3,3,0,1,person,bed,touching,5
48,3,3,0,2,person,blanket,looking_at,5
48,3,3,2,0,blanket,person,in_front_of,5
48,3,3,0,2,person,blanket,not_contacting,5
48,4,4,0,1,person,bed,looking_at,5
48,4,4,1,0,bed,person,on_the_side_of,5
48,4,4,0,1,person,bed,touching,5
48,4,4,0,2,person,blanket,looking_at,5
48,4,4,2,0,blanket,person,in_front_of,5
48,4,4,0,2,person,blanket,holding,5
48,5,5,0,1,person,bed,looking_at,5
48,5,5,1,0,bed,person,on_the_side_of,5
48,5,5,0,1,person,bed,touching,5
48,5,5,0,2,person,blanket,looking_at,5
48,5,5,2,0,blanket,person,covered_by,5
48,5,5,0,2,person,blanket,touching,5
49,0,0,0,1,person,book,not_looking_at,17
49,0,0,1,0,book,person,in_front_of,17
49,0,0,0,1,person,book,not_contacting,17
49,0,0,0,2,person,towel,not_looking_at,17
49,0,0,2,0,towel,person,on_the_side_of,17
49,0,0,0,2,person,towel,touching,17
49,0,0,0,3,person,chair,not_looking_at,17
49,0,0,3,0,chair,person,on_the_side_of,17
49,0,0,0,3,person,chair,touching,17
49,1,1,0,1,person,book,looking_at,7
49,1,1,1,0,book,person,in_front_of,7
49,1,1,0,1,person,book,not_contacting,7
49,1,1,0,2,person,towel,not_looking_at,7
49,1,1,2,0,towel,person,on_the_side_of,7
49,1,1,0,2,person,towel,not_contacting,7
49,1,1,0,3,person,chair,not_looking_at,7
49,1,1,3,0,chair,person,on_the_side_of,7
49,1,1,0,3,person,chair,touching,7
49,2,2,0,1,person,book,looking_at,7
49,2,2,1,0,book,person,in_front_of,7
49,2,2,0,1,person,book,not_contacting,7
49,2,2,0,2,person,towel,not_looking_at,7
49,2,2,2,0,towel,person,on_the_side_of,7
49,2,2,0,2,person,towel,not_contacting,7
49,2,2,0,3,person,chair,not_looking_at,7
49,2,2,3,0,chair,person,on_the_side_of,7
49,2,2,0,3,person,chair,sitting_on,7
49,3,3,0,1,person,book,looking_at,7
49,3,3,1,0,book,person,in_front_of,7
49,3,3,0,1,person,book,touching,7
49,3,3,0,2,person,towel,not_looking_at,7
49,3,3,2,0,towel,person,on_the_side_of,7
49,3,3,0,2,person,towel,not_contacting,7
49,3,3,0,3,person,chair,not_looking_at,7
49,3,3,3,0,chair,person,on_the_side_of,7
49,3,3,0,3,person,chair,sitting_on,7
49,4,4,0,1,person,book,looking_at,7
49,4,4,1,0,book,person,in_front_of,7
49,4,4,0,1,person,book,holding,7
49,4,4,0,2,person,towel,not_looking_at,7
49,4,4,2,0,towel,person,on_the_side_of,7
49,4,4,0,2,person,towel,not_contacting,7
49,4,4,0,3,person,chair,not_looking_at,7
49,4,4,3,0,chair,person,on_the_side_of,7
49,4,4,0,3,person,chair,sitting_on,7
50,0,0,0,1,person,book,not_looking_at,17
50,0,0,1,0,book,person,in_front_of,17
50,0,0,0,1,person,book,not_contacting,17
50,0,0,0,2,person,table,not_looking_at,17
50,0,0,2,0,table,person,in_front_of,17
50,0,0,0,2,person,table,touching,17
50,1,1,0,1,person,book,looking_at,7
50,1,1,1,0,book,person,in_front_of,7
50,1,1,0,1,person,book,not_contacting,7
50,1,1,0,2,person,table,not_looking_at,7
50,1,1,2,0,table,person,in_front_of,7
50,1,1,0,2,person,table,touching,7
50,2,2,0,1,person,book,looking_at,7
50,2,2,1,0,book,person,in_front_of,7
50,2,2,0,1,person,book,touching,7
50,2,2,0,2,person,table,not_looking_at,7
50,2,2,2,0,table,person,in_front_of,7
50,2,2,0,2,person,table,touching,7
50,3,3,0,1,person,book,looking_at,7
50,3,3,1,0,book,person,in_front_of,7
50,3,3,0,1,person,book,holding,7
50,3,3,0,2,person,table,not_looking_at,7
50,3,3,2,0,table,person,in_front_of,7
50,3,3,0,2,person,table,touching,7
51,0,0,0,1,person,window,looking_at,14
51,0,0,1,0,window,person,in_front_of,14
51,0,0,0,1,person,window,not_contacting,14
51,1,1,0,1,person,window,looking_at,14
51,1,1,1,0,window,person,in_front_of,14
51,1,1,0,1,person,window,touching,14
51,2,2,0,1,person,window,looking_at,14
51,2,2,1,0,window,person,in_front_of,14
51,2,2,0,1,person,window,touching,14
51,2,2,0,2,person,bag,looking_at,14
51,2,2,2,0,bag,person,in_front_of,14
51,2,2,0,2,person,bag,touching,14
51,3,3,0,1,person,window,looking_at,14
51,3,3,1,0,window,person,in_front_of,14
51,3,3,0,1,person,window,touching,14
52,0,0,0,1,person,clothes,looking_at,14
52,0,0,1,0,clothes,person,in_front_of,14
52,0,0,0,1,person,clothes,not_contacting,14
52,0,0,0,2,person,closet,not_looking_at,14
52,0,0,2,0,closet,person,on_the_side_of,14
52,0,0,0,2,person,closet,not_contacting,14
52,0,0,0,3,person,chair,not_looking_at,14
52,0,0,3,0,chair,person,on_the_side_of,14
52,0,0,0,3,person,chair,not_contacting,14
52,1,1,0,1,person,clothes,not_looking_at,14
52,1,1,1,0,clothes,person,in_front_of,14
52,1,1,0,1,person,clothes,not_contacting,14
52,1,1,0,2,person,closet,looking_at,14
52,1,1,2,0,closet,person,on_the_side_of,14
52,1,1,0,2,person,closet,not_contacting,14
52,1,1,0,3,person,chair,not_looking_at,14
52,1,1,3,0,chair,person,on_the_side_of,14
52,1,1,0,3,person,chair,not_contacting,14
52,2,2,0,1,person,clothes,not_looking_at,14
52,2,2,1,0,clothes,person,in_front_of,14
52,2,2,0,1,person,clothes,not_contacting,14
52,2,2,0,2,person,closet,looking_at,14
52,2,2,2,0,closet,person,on_the_side_of,14
52,2,2,0,2,person,closet,touching,14
52,2,2,0,3,person,chair,not_looking_at,14
52,2,2,3,0,chair,person,on_the_side_of,14
52,2,2,0,3,person,chair,not_contacting,14
53,0,0,0,1,person,phone,not_looking_at,14
53,0,0,1,0,phone,person,in_front_of,14
53,0,0,0,1,person,phone,holding,14
53,0,0,0,2,person,closet,looking_at,14
53,0,0,2,0,closet,person,in_front_of,14
53,0,0,0,2,person,closet,holding,14
53,1,1,0,1,person,phone,not_looking_at,14
53,1,1,1,0,phone,person,in_front_of,14
53,1,1,0,1,person,phone,holding,14
53,2,2,0,1,person,phone,not_looking_at,14
53,2,2,1,0,phone,person,in_front_of,14
53,2,2,0,1,person,phone,holding,14
53,2,2,0,2,person,closet,looking_at,14
53,2,2,2,0,closet,person,in_front_of,14
53,2,2,0,2,person,closet,not_contacting,14
54,0,0,0,1,person,clothes,not_looking_at,14
54,0,0,1,0,clothes,person,on_the_side_of,14
54,0,0,0,1,person,clothes,not_contacting,14
54,1,1,0,1,person,clothes,looking_at,14
54,1,1,1,0,clothes,person,on_the_side_of,14
54,1,1,0,1,person,clothes,holding,14
54,2,2,0,1,person,clothes,looking_at,14
54,2,2,1,0,clothes,person,on_the_side_of,14
54,2,2,0,1,person,clothes,not_contacting,14
55,0,0,0,1,person,mirror,not_looking_at,14
55,0,0,1,0,mirror,person,on_the_side_of,14
55,0,0,0,1,person,mirror,not_contacting,14
55,0,0,0,2,person,bag,not_looking_at,14
55,0,0,2,0,bag,person,in_front_of,14
55,0,0,0,2,person,bag,holding,14
55,1,1,0,1,person,mirror,not_looking_at,14
55,1,1,1,0,mirror,person,on_the_side_of,14
55,1,1,0,1,person,mirror,not_contacting,14
55,1,1,0,2,person,bag,looking_at,14
55,1,1,2,0,bag,person,in_front_of,14
55,1,1,0,2,person,bag,holding,14
56,0,0,0,1,person,mirror,not_looking_at,14
56,0,0,1,0,mirror,person,on_the_side_of,14
56,0,0,0,1,person,mirror,holding,14
56,1,1,0,1,person,mirror,looking_at,14
56,1,1,1,0,mirror,person,in_front_of,14
56,1,1,0,1,person,mirror,holding,14
56,1,1,0,2,person,chair,not_looking_at,14
56,1,1,2,0,chair,person,behind,14
56,1,1,0,2,person,chair,sitting_on,14
56,2,2,0,1,person,mirror,not_looking_at,14
56,2,2,1,0,mirror,person,in_front_of,14
56,2,2,0,1,person,mirror,holding,14
56,2,2,0,2,person,chair,not_looking_at,14
56,2,2,2,0,chair,person,behind,14
56,2,2,0,2,person,chair,sitting_on,14
57,0,0,0,1,person,medicine,looking_at,1
57,0,0,1,0,medicine,person,in_front_of,1
57,0,0,0,1,person,medicine,holding,1
57,1,1,0,1,person,medicine,looking_at,3
57,1,1,1,0,medicine,person,in_front_of,3
57,1,1,0,1,person,medicine,holding,3
57,1,1,0,2,person,refrigerator,looking_at,3
57,1,1,2,0,refrigerator,person,in_front_of,3
57,1,1,0,2,person,refrigerator,not_contacting,3
57,2,2,0,1,person,medicine,looking_at,3
57,2,2,1,0,medicine,person,in_front_of,3
57,2,2,0,1,person,medicine,holding,3
57,2,2,0,2,person,refrigerator,not_looking_at,3
57,2,2,2,0,refrigerator,person,in_front_of,3
57,2,2,0,2,person,refrigerator,not_contacting,3
57,3,3,0,1,person,medicine,not_looking_at,3
57,3,3,1,0,medicine,person,in_front_of,3
57,3,3,0,1,person,medicine,holding,3
57,3,3,0,2,person,refrigerator,looking_at,3
57,3,3,2,0,refrigerator,person,in_front_of,3
57,3,3,0,2,person,refrigerator,touching,3
58,0,0,0,1,person,refrigerator,not_looking_at,3
58,0,0,1,0,refrigerator,person,in_front_of,3
58,0,0,0,1,person,refrigerator,not_contacting,3
58,1,1,0,1,person,refrigerator,looking_at,3
58,1,1,1,0,refrigerator,person,in_front_of,3
58,1,1,0,1,person,refrigerator,not_contacting,3
58,2,2,0,1,person,refrigerator,looking_at,3
58,2,2,1,0,refrigerator,person,in_front_of,3
58,2,2,0,1,person,refrigerator,touching,3
58,3,3,0,1,person,refrigerator,looking_at,3
58,3,3,1,0,refrigerator,person,in_front_of,3
58,3,3,0,1,person,refrigerator,touching,3
59,0,0,0,1,person,food,not_looking_at,3
59,0,0,1,0,food,person,on_the_side_of,3
59,0,0,0,1,person,food,not_contacting,3
59,0,0,0,2,person,refrigerator,looking_at,3
59,0,0,2,0,refrigerator,person,in_front_of,3
59,0,0,0,2,person,refrigerator,not_contacting,3
59,1,1,0,1,person,food,not_looking_at,3
59,1,1,1,0,food,person,on_the_side_of,3
59,1,1,0,1,person,food,not_contacting,3
59,1,1,0,2,person,refrigerator,looking_at,3
59,1,1,2,0,refrigerator,person,in_front_of,3
59,1,1,0,2,person,refrigerator,touching,3
59,2,2,0,1,person,food,not_looking_at,3
59,2,2,1,0,food,person,on_the_side_of,3
59,2,2,0,1,person,food,not_contacting,3
59,2,2,0,2,person,refrigerator,not_looking_at,3
59,2,2,2,0,refrigerator,person,in_front_of,3
59,2,2,0,2,person,refrigerator,not_contacting,3
59,3,3,0,1,person,food,looking_at,16
59,3,3,1,0,food,person,in_front_of,16
59,3,3,0,1,person,food,not_contacting,16
59,3,3,0,2,person,refrigerator,not_looking_at,16
59,3,3,2,0,refrigerator,person,on_the_side_of,16
59,3,3,0,2,person,refrigerator,not_contacting,16
59,4,4,0,1,person,food,looking_at,16
59,4,4,1,0,food,person,in_front_of,16
59,4,4,0,1,person,food,touching,16
59,4,4,0,2,person,refrigerator,not_looking_at,16
59,4,4,2,0,refrigerator,person,on_the_side_of,16
59,4,4,0,2,person,refrigerator,not_contacting,16
60,0,0,0,1,person,food,not_contacting,9
60,0,0,1,0,food,person,in_front_of,9
60,0,0,0,2,person,closet,looking_at,9
60,0,0,2,0,closet,person,in_front_of,9
60,0,0,0,2,person,closet,not_contacting,9
60,1,1,0,1,person,food,not_contacting,9
60,1,1,0,1,person,food,not_looking_at,9
60,1,1,1,0,food,person,in_front_of,9
60,1,1,0,2,person,closet,looking_at,9
60,1,1,2,0,closet,person,in_front_of,9
60,1,1,0,2,person,closet,touching,9
60,2,2,0,1,person,food,not_contacting,6
60,2,2,0,1,person,food,looking_at,6
60,2,2,1,0,food,person,in_front_of,6
60,2,2,0,2,person,closet,looking_at,6
60,2,2,2,0,closet,person,in_front_of,6
60,2,2,0,2,person,closet,not_contacting,6
60,3,3,0,1,person,food,touching,6
60,3,3,0,1,person,food,looking_at,6
60,3,3,1,0,food,person,in_front_of,6
60,3,3,0,2,person,closet,not_looking_at,6
60,3,3,2,0,closet,person,in_front_of,6
60,3,3,0,2,person,closet,not_contacting,6
61,0,0,0,1,person,closet,not_looking_at,6
61,0,0,1,0,closet,person,in_front_of,6
61,0,0,0,1,person,closet,not_contacting,6
61,0,0,0,2,person,cup,not_looking_at,6
61,0,0,2,0,cup,person,in_front_of,6
61,0,0,0,2,person,cup,holding,6
61,1,1,0,1,person,closet,looking_at,6
61,1,1,1,0,closet,person,in_front_of,6
61,1,1,0,1,person,closet,not_contacting,6
61,1,1,0,2,person,cup,not_looking_at,6
61,1,1,2,0,cup,person,in_front_of,6
61,1,1,0,2,person,cup,holding,6
61,2,2,0,1,person,closet,looking_at,6
61,2,2,1,0,closet,person,in_front_of,6
61,2,2,0,1,person,closet,touching,6
61,2,2,0,2,person,cup,not_looking_at,6
61,2,2,2,0,cup,person,in_front_of,6
61,2,2,0,2,person,cup,holding,6
61,3,3,0,1,person,closet,not_looking_at,4
61,3,3,1,0,closet,person,in_front_of,4
61,3,3,0,1,person,closet,not_contacting,4
61,3,3,0,2,person,cup,not_looking_at,4
61,3,3,2,0,cup,person,in_front_of,4
61,3,3,0,2,person,cup,holding,4
61,3,3,0,3,person,vacuum,looking_at,4
61,3,3,3,0,vacuum,person,in_front_of,4
61,3,3,0,3,person,vacuum,holding,4
61,4,4,0,1,person,closet,not_looking_at,4
61,4,4,1,0,closet,person,on_the_side_of,4
61,4,4,0,1,person,closet,not_contacting,4
61,4,4,0,2,person,cup,not_looking_at,4
61,4,4,2,0,cup,person,in_front_of,4
61,4,4,0,2,person,cup,holding,4
61,4,4,0,3,person,vacuum,looking_at,4
61,4,4,3,0,vacuum,person,in_front_of,4
61,4,4,0,3,person,vacuum,holding,4
62,0,0,0,1,person,towel,not_looking_at,17
62,0,0,1,0,towel,person,on_the_side_of,17
62,0,0,0,1,person,towel,not_contacting,17
62,0,0,0,2,person,clothes,not_looking_at,17
62,0,0,2,0,clothes,person,in_front_of,17
62,0,0,0,2,person,clothes,not_contacting,17
62,1,1,0,1,person,towel,not_looking_at,12
62,1,1,1,0,towel,person,on_the_side_of,12
62,1,1,0,1,person,towel,not_contacting,12
62,1,1,0,2,person,clothes,not_looking_at,12
62,1,1,2,0,clothes,person,in_front_of,12
62,1,1,0,2,person,clothes,not_contacting,12
62,1,1,0,3,person,washing_machine,not_looking_at,12
62,1,1,3,0,washing_machine,person,on_the_side_of,12
62,1,1,0,3,person,washing_machine,not_contacting,12
62,2,2,0,1,person,towel,not_looking_at,12
62,2,2,1,0,towel,person,on_the_side_of,12
62,2,2,0,1,person,towel,not_contacting,12
62,2,2,0,2,person,clothes,looking_at,12
62,2,2,2,0,clothes,person,in_front_of,12
62,2,2,0,2,person,clothes,not_contacting,12
62,2,2,0,3,person,washing_machine,not_looking_at,12
62,2,2,3,0,washing_machine,person,on_the_side_of,12
62,2,2,0,3,person,washing_machine,not_contacting,12
62,3,3,0,1,person,towel,not_looking_at,12
62,3,3,1,0,towel,person,on_the_side_of,12
62,3,3,0,1,person,towel,not_contacting,12
62,3,3,0,2,person,clothes,looking_at,12
62,3,3,2,0,clothes,person,in_front_of,12
62,3,3,0,2,person,clothes,touching,12
62,3,3,0,3,person,washing_machine,not_looking_at,12
62,3,3,3,0,washing_machine,person,on_the_side_of,12
62,3,3,0,3,person,washing_machine,not_contacting,12
62,4,4,0,1,person,towel,not_looking_at,12
62,4,4,1,0,towel,person,on_the_side_of,12
62,4,4,0,1,person,towel,not_contacting,12
62,4,4,0,2,person,clothes,looking_at,12
62,4,4,2,0,clothes,person,in_front_of,12
62,4,4,0,2,person,clothes,touching,12
62,4,4,0,3,person,washing_machine,looking_at,12
62,4,4,3,0,washing_machine,person,on_the_side_of,12
62,4,4,0,3,person,washing_machine,not_contacting,12
62,5,5,0,1,person,towel,not_looking_at,12
62,5,5,1,0,towel,person,on_the_side_of,12
62,5,5,0,1,person,towel,not_contacting,12
62,5,5,0,2,person,clothes,looking_at,12
62,5,5,2,0,clothes,person,in_front_of,12
62,5,5,0,2,person,clothes,holding,12
62,5,5,0,3,person,washing_machine,looking_at,12
62,5,5,3,0,washing_machine,person,on_the_side_of,12
62,5,5,0,3,person,washing_machine,not_contacting,12
62,6,6,0,1,person,towel,not_looking_at,12
62,6,6,1,0,towel,person,on_the_side_of,12
62,6,6,0,1,person,towel,not_contacting,12
62,6,6,0,2,person,clothes,looking_at,12
62,6,6,2,0,clothes,person,in_front_of,12
62,6,6,0,2,person,clothes,holding,12
62,6,6,0,3,person,washing_machine,looking_at,12
62,6,6,3,0,washing_machine,person,on_the_side_of,12
62,6,6,0,3,person,washing_machine,touching,12
63,0,0,0,1,person,box,looking_at,17
63,0,0,1,0,box,person,in_front_of,17
63,0,0,0,1,person,box,holding,17
63,0,0,0,2,person,door,not_looking_at,17
63,0,0,2,0,door,person,in_front_of,17
63,0,0,0,2,person,door,not_contacting,17
63,1,1,0,1,person,box,looking_at,12
63,1,1,1,0,box,person,in_front_of,12
63,1,1,0,1,person,box,holding,12
63,1,1,0,2,person,washing_machine,not_looking_at,12
63,1,1,2,0,washing_machine,person,on_the_side_of,12
63,1,1,0,2,person,washing_machine,not_contacting,12
63,2,2,0,1,person,box,looking_at,12
63,2,2,1,0,box,person,in_front_of,12
63,2,2,0,1,person,box,not_contacting,12
63,2,2,0,2,person,washing_machine,not_looking_at,12
63,2,2,2,0,washing_machine,person,on_the_side_of,12
63,2,2,0,2,person,washing_machine,not_contacting,12
63,2,2,0,3,person,clothes,looking_at,12
63,2,2,3,0,clothes,person,in_front_of,12
63,2,2,0,3,person,clothes,holding,12
63,3,3,0,1,person,box,not_looking_at,12
63,3,3,1,0,box,person,in_front_of,12
63,3,3,0,1,person,box,not_contacting,12
63,3,3,0,2,person,washing_machine,looking_at,12
63,3,3,2,0,washing_machine,person,on_the_side_of,12
63,3,3,0,2,person,washing_machine,not_contacting,12
63,3,3,0,3,person,clothes,not_looking_at,12
63,3,3,3,0,clothes,person,in_front_of,12
63,3,3,0,3,person,clothes,holding,12
63,4,4,0,1,person,box,not_looking_at,12
63,4,4,1,0,box,person,in_front_of,12
63,4,4,0,1,person,box,not_contacting,12
63,4,4,0,2,person,washing_machine,looking_at,12
63,4,4,2,0,washing_machine,person,on_the_side_of,12
63,4,4,0,2,person,washing_machine,touching,12
63,4,4,0,3,person,clothes,not_looking_at,12
63,4,4,3,0,clothes,person,in_front_of,12
63,4,4,0,3,person,clothes,holding,12
64,0,0,0,1,person,clothes,looking_at,12
64,0,0,1,0,clothes,person,in_front_of,12
64,0,0,0,1,person,clothes,holding,12
64,0,0,0,2,person,washing_machine,not_looking_at,12
64,0,0,2,0,washing_machine,person,on_the_side_of,12
64,0,0,0,2,person,washing_machine,not_contacting,12
64,1,1,0,1,person,clothes,looking_at,12
64,1,1,1,0,clothes,person,in_front_of,12
64,1,1,0,1,person,clothes,holding,12
64,1,1,0,2,person,washing_machine,looking_at,12
64,1,1,2,0,washing_machine,person,on_the_side_of,12
64,1,1,0,2,person,washing_machine,not_contacting,12
64,2,2,0,1,person,clothes,not_looking_at,12
64,2,2,1,0,clothes,person,in_front_of,12
64,2,2,0,1,person,clothes,holding,12
64,2,2,0,2,person,washing_machine,looking_at,12
64,2,2,2,0,washing_machine,person,on_the_side_of,12
64,2,2,0,2,person,washing_machine,not_contacting,12
64,3,3,0,1,person,clothes,not_looking_at,12
64,3,3,1,0,clothes,person,in_front_of,12
64,3,3,0,1,person,clothes,holding,12
64,3,3,0,2,person,washing_machine,looking_at,12
64,3,3,2,0,washing_machine,person,on_the_side_of,12
64,3,3,0,2,person,washing_machine,touching,12
